epoch,total_loss,regression_loss,classification_loss,validation_total_loss,validation_regression_loss,validation_classification_loss,validation_SM_0_rmse,validation_SM_0_mae,validation_SM_0_me,validation_SM_0_r2,validation_SM_20_rmse,validation_SM_20_mae,validation_SM_20_me,validation_SM_20_r2,validation_accuracy,validation_macro_f1,validation_macro_precision,validation_macro_recall,mean_regression_RMSE,is_best_regression
1,2.2456001693552192,0.07105923596430909,2.174540942365473,2.1673428058624267,0.048109319247305396,2.11923348903656,21.432289260277376,16.572079675007856,4.725470064420601,0.4753529863610926,21.45984090913585,16.459570643811077,4.247992683859432,0.4722585829730448,0.2491349480968858,0.20980204888633658,0.2152962002962003,0.2225108003969622,21.44606508470661,True
2,1.9527459794824773,0.046762275975197554,1.905983710830862,1.985464906692505,0.04541962463408709,1.9400452852249146,19.854804206364115,14.85598614842834,1.2698468811371748,0.5497421446271937,19.795000963880682,14.884524774386396,2.559882084803598,0.5509659885738892,0.2837370242214533,0.2496462014705363,0.2545863474525647,0.275379201743411,19.8249025851224,True
3,1.7846059257333928,0.03630738061937419,1.74829855019396,1.9073596239089965,0.03979451516643166,1.867565131187439,19.017791626065378,14.186914489343504,0.8297821534958678,0.5869047034265134,19.15550846538406,14.646477862625385,1.4633496805870823,0.5795101165153702,0.2837370242214533,0.23157980847232115,0.22980949400717302,0.2669627905874922,19.086650045724717,True
4,1.6577197475866838,0.030568481803956358,1.6271512670950457,1.8800506114959716,0.03896463112905622,1.841085970401764,18.088910328735377,13.659304849829228,-0.763376160063958,0.6262726402917114,18.58290018944527,14.294766825375673,-0.8705667079938737,0.6042734659705735,0.31141868512110726,0.28571194127567223,0.2970933510933511,0.30142975666522637,18.335905259090325,True
5,1.5375205332582647,0.027072597252713007,1.510447932915254,1.7593061745166778,0.031234455574303866,1.7280717372894288,18.176230394025488,13.324668051874761,3.3794208191670347,0.6226557652911677,17.784477537783552,13.187676870286671,4.138827048370995,0.6375480794775945,0.33217993079584773,0.30463405775837815,0.3578959117115369,0.3218950152912209,17.98035396590452,True
6,1.4249471100893887,0.025318815902044826,1.399628297849135,1.6694639682769776,0.030562555976212026,1.63890141248703,18.323760813984297,13.431978801954989,1.809487898457009,0.616505350310143,17.826906181273024,12.844397806894408,-1.0464468477712783,0.6358166046636535,0.36678200692041524,0.34172480065406297,0.3517788588460523,0.3524875511596912,18.075333497628662,False
7,1.3482048132202842,0.02113945634019646,1.3270653567530892,1.6795522809028625,0.026690957322716712,1.6528613209724425,16.50601541310242,12.140794307302851,2.453099209132079,0.688817924140627,16.56678256883335,11.981471192053032,1.5527765726135676,0.6854827081440646,0.3944636678200692,0.35748603625070613,0.3613163754236344,0.4032517846966133,16.536398990967886,True
8,1.2791246297684582,0.020753282482143153,1.258371351794763,1.6113691449165344,0.028823608718812465,1.582545518875122,17.190516030504384,12.763212339275848,0.5974209201377156,0.662473474864563,17.315229754825026,13.06239322642554,1.1352976515218873,0.6564225121703267,0.3737024221453287,0.36095057360045646,0.36640159010192075,0.37791681634727053,17.252872892664705,False
9,1.1829178617759184,0.018549269721419973,1.1643685888160358,1.6211351156234741,0.026428568968549372,1.5947065353393555,16.98136742005297,12.00956468186164,0.9839919842650734,0.6706365535163832,16.68572629665366,11.75717979813942,1.0353699555446532,0.6809502464086818,0.42560553633217996,0.3908878575211161,0.3985296496875444,0.41842793095319986,16.833546858353316,False
10,1.0879559516906738,0.016404421195726503,1.0715515342625705,1.5638835668563842,0.025626509636640548,1.5382570505142212,16.724679747480206,11.581394582368098,0.787052112570271,0.6805185095507533,16.196368541231728,11.700943817316867,0.725616614298837,0.6993899584974984,0.4290657439446367,0.37954421705034636,0.37431614165800353,0.41569294684123,16.460524144355965,True
11,1.0654181079431013,0.01659343503838913,1.0488246760585092,1.5136949062347411,0.02369490483542904,1.490000021457672,16.128396994516947,11.679753992074914,2.681714428646754,0.7028932691080942,16.23455500417193,11.70637832257162,4.014341295384206,0.6979707802939134,0.4844290657439446,0.44909767596103,0.46401592027239486,0.48982164745102247,16.18147599934444,True
12,1.0144617489793084,0.01528361695818603,0.9991781305183064,1.532357507944107,0.025351631501689554,1.5070058703422546,16.45058951730275,11.823827505111694,-1.0209649681632493,0.6909042650209744,16.801302559202835,11.941648052637964,-1.6505029853240016,0.6765150439893035,0.4532871972318339,0.4419361219919608,0.4624909905482661,0.4617523265847514,16.625946038252792,False
13,0.9293447312983599,0.013797572073103352,0.9155471555211327,1.6155402064323425,0.02465197883429937,1.5908882379531861,16.776955134733917,11.920955329205338,0.8997476303041188,0.6785182178140258,16.239007152348286,11.62057296349103,-0.023581803979345672,0.6978051011950939,0.44982698961937717,0.43565629334819594,0.46225072338480383,0.45462767136033266,16.5079811435411,False
14,0.9263925742019307,0.013441687904890965,0.9129508787935431,1.5315138429403305,0.02717372733168304,1.5043400943279266,17.34885350173167,13.151915337387665,6.469039351057429,0.656227097879523,17.190227575969256,12.678610874294822,6.480830911946544,0.6613653180396334,0.4083044982698962,0.3919093659730823,0.3964870562882228,0.40477721073367423,17.269540538850464,False
15,0.7812220887704329,0.01163241655608131,0.7695896747437391,1.5286844551563263,0.02097124303691089,1.5077132344245912,15.397737244057296,11.243373636246552,0.010110254828080175,0.7292029745379413,14.779279265583689,10.507177242358251,-1.5599778003758624,0.7496920209255211,0.4290657439446367,0.39959923362146077,0.40150851064644166,0.4251651878449111,15.088508254820493,True
